path,season,competition,gameweek,scope,table,size
data/2025-2026/By Tournament/Conference League/GW12/playermatchstats.csv,2025-2026,Conference League,12.0,gameweek,playermatchstats,4341
data/2025-2026/By Tournament/Conference League/GW15/playermatchstats.csv,2025-2026,Conference League,15.0,gameweek,playermatchstats,4350
data/2025-2026/By Tournament/Conference League/GW16/playermatchstats.csv,2025-2026,Conference League,16.0,gameweek,playermatchstats,3816
data/2025-2026/By Tournament/Conference League/GW27/playermatchstats.csv,2025-2026,Conference League,27.0,gameweek,playermatchstats,6067
data/2025-2026/By Tournament/Conference League/GW28/playermatchstats.csv,2025-2026,Conference League,28.0,gameweek,playermatchstats,6062
data/2025-2026/By Tournament/Conference League/GW30/playermatchstats.csv,2025-2026,Conference League,30.0,gameweek,playermatchstats,4544
data/2025-2026/By Tournament/Conference League/GW31/playermatchstats.csv,2025-2026,Conference League,31.0,gameweek,playermatchstats,5802
data/2025-2026/By Tournament/Conference League/GW32/playermatchstats.csv,2025-2026,Conference League,32.0,gameweek,playermatchstats,5726
data/2025-2026/By Tournament/Conference League/GW33/playermatchstats.csv,2025-2026,Conference League,33.0,gameweek,playermatchstats,5951
data/2025-2026/By Tournament/Conference League/GW35/playermatchstats.csv,2025-2026,Conference League,35.0,gameweek,playermatchstats,5830
data/2025-2026/By Tournament/Conference League/GW36/playermatchstats.csv,2025-2026,Conference League,36.0,gameweek,playermatchstats,5832
data/2025-2026/By Tournament/Conference League/GW6/players.csv,2025-2026,Conference League,6.0,gameweek,players,39223
data/2025-2026/By Tournament/Conference League/GW8/players.csv,2025-2026,Conference League,8.0,gameweek,players,39223
data/2025-2026/By Tournament/Conference League/GW10/players.csv,2025-2026,Conference League,10.0,gameweek,players,39223
data/2025-2026/By Tournament/Conference League/GW12/players.csv,2025-2026,Conference League,12.0,gameweek,players,39223
data/2025-2026/By Tournament/Conference League/GW15/players.csv,2025-2026,Conference League,15.0,gameweek,players,39223
data/2025-2026/By Tournament/Conference League/GW16/players.csv,2025-2026,Conference League,16.0,gameweek,players,39223
data/2025-2026/By Tournament/Conference League/GW27/players.csv,2025-2026,Conference League,27.0,gameweek,players,39266
data/2025-2026/By Tournament/Conference League/GW28/players.csv,2025-2026,Conference League,28.0,gameweek,players,39309
data/2025-2026/By Tournament/Conference League/GW30/players.csv,2025-2026,Conference League,30.0,gameweek,players,39461
data/2025-2026/By Tournament/Conference League/GW31/players.csv,2025-2026,Conference League,31.0,gameweek,players,39606
data/2025-2026/By Tournament/Conference League/GW32/players.csv,2025-2026,Conference League,32.0,gameweek,players,39647
data/2025-2026/By Tournament/Conference League/GW33/players.csv,2025-2026,Conference League,33.0,gameweek,players,39780
data/2025-2026/By Tournament/Conference League/GW35/players.csv,2025-2026,Conference League,35.0,gameweek,players,39908
data/2025-2026/By Tournament/Conference League/GW36/players.csv,2025-2026,Conference League,36.0,gameweek,players,40203
data/2025-2026/By Tournament/Conference League/GW6/playerstats.csv,2025-2026,Conference League,6.0,gameweek,playerstats,175685
data/2025-2026/By Tournament/Conference League/GW8/playerstats.csv,2025-2026,Conference League,8.0,gameweek,playerstats,176164
data/2025-2026/By Tournament/Conference League/GW10/playerstats.csv,2025-2026,Conference League,10.0,gameweek,playerstats,257270
data/2025-2026/By Tournament/Conference League/GW12/playerstats.csv,2025-2026,Conference League,12.0,gameweek,playerstats,257804
data/2025-2026/By Tournament/Conference League/GW15/playerstats.csv,2025-2026,Conference League,15.0,gameweek,playerstats,261090
data/2025-2026/By Tournament/Conference League/GW16/playerstats.csv,2025-2026,Conference League,16.0,gameweek,playerstats,264633
data/2025-2026/By Tournament/Conference League/GW27/playerstats.csv,2025-2026,Conference League,27.0,gameweek,playerstats,285474
data/2025-2026/By Tournament/Conference League/GW28/playerstats.csv,2025-2026,Conference League,28.0,gameweek,playerstats,286006
data/2025-2026/By Tournament/Conference League/GW30/playerstats.csv,2025-2026,Conference League,30.0,gameweek,playerstats,286730
data/2025-2026/By Tournament/Conference League/GW31/playerstats.csv,2025-2026,Conference League,31.0,gameweek,playerstats,288467
data/2025-2026/By Tournament/Conference League/GW32/playerstats.csv,2025-2026,Conference League,32.0,gameweek,playerstats,288603
data/2025-2026/By Tournament/Conference League/GW33/playerstats.csv,2025-2026,Conference League,33.0,gameweek,playerstats,289508
data/2025-2026/By Tournament/Conference League/GW35/playerstats.csv,2025-2026,Conference League,35.0,gameweek,playerstats,290764
data/2025-2026/By Tournament/Conference League/GW36/playerstats.csv,2025-2026,Conference League,36.0,gameweek,playerstats,292693
data/2025-2026/By Tournament/Conference League/GW6/teams.csv,2025-2026,Conference League,6.0,gameweek,teams,1632
data/2025-2026/By Tournament/Conference League/GW8/teams.csv,2025-2026,Conference League,8.0,gameweek,teams,1632
data/2025-2026/By Tournament/Conference League/GW10/teams.csv,2025-2026,Conference League,10.0,gameweek,teams,1632
data/2025-2026/By Tournament/Conference League/GW12/teams.csv,2025-2026,Conference League,12.0,gameweek,teams,1632
data/2025-2026/By Tournament/Conference League/GW15/teams.csv,2025-2026,Conference League,15.0,gameweek,teams,1632
data/2025-2026/By Tournament/Conference League/GW16/teams.csv,2025-2026,Conference League,16.0,gameweek,teams,1632
data/2025-2026/By Tournament/Conference League/GW27/teams.csv,2025-2026,Conference League,27.0,gameweek,teams,1630
data/2025-2026/By Tournament/Conference League/GW28/teams.csv,2025-2026,Conference League,28.0,gameweek,teams,1630
data/2025-2026/By Tournament/Conference League/GW30/teams.csv,2025-2026,Conference League,30.0,gameweek,teams,1630
data/2025-2026/By Tournament/Conference League/GW31/teams.csv,2025-2026,Conference League,31.0,gameweek,teams,1630
data/2025-2026/By Tournament/Conference League/GW32/teams.csv,2025-2026,Conference League,32.0,gameweek,teams,1630
data/2025-2026/By Tournament/Conference League/GW33/teams.csv,2025-2026,Conference League,33.0,gameweek,teams,1628
data/2025-2026/By Tournament/Conference League/GW35/teams.csv,2025-2026,Conference League,35.0,gameweek,teams,1628
data/2025-2026/By Tournament/Conference League/GW36/teams.csv,2025-2026,Conference League,36.0,gameweek,teams,1628
data/2025-2026/By Tournament/EFL Cup/GW2/average_positions.csv,2025-2026,EFL Cup,2.0,gameweek,average_positions,4574
data/2025-2026/By Tournament/EFL Cup/GW3/average_positions.csv,2025-2026,EFL Cup,3.0,gameweek,average_positions,17367
data/2025-2026/By Tournament/EFL Cup/GW4/average_positions.csv,2025-2026,EFL Cup,4.0,gameweek,average_positions,4557
data/2025-2026/By Tournament/EFL Cup/GW5/average_positions.csv,2025-2026,EFL Cup,5.0,gameweek,average_positions,11856
data/2025-2026/By Tournament/EFL Cup/GW6/average_positions.csv,2025-2026,EFL Cup,6.0,gameweek,average_positions,14661
data/2025-2026/By Tournament/EFL Cup/GW9/average_positions.csv,2025-2026,EFL Cup,9.0,gameweek,average_positions,14191
data/2025-2026/By Tournament/EFL Cup/GW10/average_positions.csv,2025-2026,EFL Cup,10.0,gameweek,average_positions,2571
data/2025-2026/By Tournament/EFL Cup/GW16/average_positions.csv,2025-2026,EFL Cup,16.0,gameweek,average_positions,6867
data/2025-2026/By Tournament/EFL Cup/GW17/average_positions.csv,2025-2026,EFL Cup,17.0,gameweek,average_positions,2279
data/2025-2026/By Tournament/EFL Cup/GW22/average_positions.csv,2025-2026,EFL Cup,22.0,gameweek,average_positions,4676
data/2025-2026/By Tournament/EFL Cup/GW25/average_positions.csv,2025-2026,EFL Cup,25.0,gameweek,average_positions,4494
data/2025-2026/By Tournament/EFL Cup/GW2/fixtures.csv,2025-2026,EFL Cup,2.0,gameweek,fixtures,3107
data/2025-2026/By Tournament/EFL Cup/GW3/fixtures.csv,2025-2026,EFL Cup,3.0,gameweek,fixtures,5976
data/2025-2026/By Tournament/EFL Cup/GW4/fixtures.csv,2025-2026,EFL Cup,4.0,gameweek,fixtures,3043
data/2025-2026/By Tournament/EFL Cup/GW5/fixtures.csv,2025-2026,EFL Cup,5.0,gameweek,fixtures,4821
data/2025-2026/By Tournament/EFL Cup/GW6/fixtures.csv,2025-2026,EFL Cup,6.0,gameweek,fixtures,5430
data/2025-2026/By Tournament/EFL Cup/GW9/fixtures.csv,2025-2026,EFL Cup,9.0,gameweek,fixtures,5462
data/2025-2026/By Tournament/EFL Cup/GW10/fixtures.csv,2025-2026,EFL Cup,10.0,gameweek,fixtures,2563
data/2025-2026/By Tournament/EFL Cup/GW16/fixtures.csv,2025-2026,EFL Cup,16.0,gameweek,fixtures,3702
data/2025-2026/By Tournament/EFL Cup/GW17/fixtures.csv,2025-2026,EFL Cup,17.0,gameweek,fixtures,2538
data/2025-2026/By Tournament/EFL Cup/GW22/fixtures.csv,2025-2026,EFL Cup,22.0,gameweek,fixtures,3133
data/2025-2026/By Tournament/EFL Cup/GW25/fixtures.csv,2025-2026,EFL Cup,25.0,gameweek,fixtures,3129
data/2025-2026/By Tournament/EFL Cup/GW32/fixtures.csv,2025-2026,EFL Cup,32.0,gameweek,fixtures,3018
data/2025-2026/By Tournament/EFL Cup/GW2/incidents.csv,2025-2026,EFL Cup,2.0,gameweek,incidents,2812
data/2025-2026/By Tournament/EFL Cup/GW3/incidents.csv,2025-2026,EFL Cup,3.0,gameweek,incidents,9664
data/2025-2026/By Tournament/EFL Cup/GW4/incidents.csv,2025-2026,EFL Cup,4.0,gameweek,incidents,2743
data/2025-2026/By Tournament/EFL Cup/GW5/incidents.csv,2025-2026,EFL Cup,5.0,gameweek,incidents,6547
data/2025-2026/By Tournament/EFL Cup/GW6/incidents.csv,2025-2026,EFL Cup,6.0,gameweek,incidents,8693
data/2025-2026/By Tournament/EFL Cup/GW9/incidents.csv,2025-2026,EFL Cup,9.0,gameweek,incidents,9084
data/2025-2026/By Tournament/EFL Cup/GW10/incidents.csv,2025-2026,EFL Cup,10.0,gameweek,incidents,1872
data/2025-2026/By Tournament/EFL Cup/GW16/incidents.csv,2025-2026,EFL Cup,16.0,gameweek,incidents,4074
data/2025-2026/By Tournament/EFL Cup/GW17/incidents.csv,2025-2026,EFL Cup,17.0,gameweek,incidents,1265
data/2025-2026/By Tournament/EFL Cup/GW22/incidents.csv,2025-2026,EFL Cup,22.0,gameweek,incidents,3769
data/2025-2026/By Tournament/EFL Cup/GW25/incidents.csv,2025-2026,EFL Cup,25.0,gameweek,incidents,2738
data/2025-2026/By Tournament/EFL Cup/GW2/lineups.csv,2025-2026,EFL Cup,2.0,gameweek,lineups,7236
data/2025-2026/By Tournament/EFL Cup/GW3/lineups.csv,2025-2026,EFL Cup,3.0,gameweek,lineups,26580
data/2025-2026/By Tournament/EFL Cup/GW4/lineups.csv,2025-2026,EFL Cup,4.0,gameweek,lineups,7180
data/2025-2026/By Tournament/EFL Cup/GW5/lineups.csv,2025-2026,EFL Cup,5.0,gameweek,lineups,17978
data/2025-2026/By Tournament/EFL Cup/GW6/lineups.csv,2025-2026,EFL Cup,6.0,gameweek,lineups,22466
data/2025-2026/By Tournament/EFL Cup/GW9/lineups.csv,2025-2026,EFL Cup,9.0,gameweek,lineups,22276
data/2025-2026/By Tournament/EFL Cup/GW10/lineups.csv,2025-2026,EFL Cup,10.0,gameweek,lineups,4129
data/2025-2026/By Tournament/EFL Cup/GW16/lineups.csv,2025-2026,EFL Cup,16.0,gameweek,lineups,10831
data/2025-2026/By Tournament/EFL Cup/GW17/lineups.csv,2025-2026,EFL Cup,17.0,gameweek,lineups,3656
data/2025-2026/By Tournament/EFL Cup/GW22/lineups.csv,2025-2026,EFL Cup,22.0,gameweek,lineups,7293
data/2025-2026/By Tournament/EFL Cup/GW25/lineups.csv,2025-2026,EFL Cup,25.0,gameweek,lineups,7306
data/2025-2026/By Tournament/EFL Cup/GW2/match_enrichment.csv,2025-2026,EFL Cup,2.0,gameweek,match_enrichment,270
data/2025-2026/By Tournament/EFL Cup/GW3/match_enrichment.csv,2025-2026,EFL Cup,3.0,gameweek,match_enrichment,656
data/2025-2026/By Tournament/EFL Cup/GW4/match_enrichment.csv,2025-2026,EFL Cup,4.0,gameweek,match_enrichment,270
data/2025-2026/By Tournament/EFL Cup/GW5/match_enrichment.csv,2025-2026,EFL Cup,5.0,gameweek,match_enrichment,484
data/2025-2026/By Tournament/EFL Cup/GW6/match_enrichment.csv,2025-2026,EFL Cup,6.0,gameweek,match_enrichment,571
data/2025-2026/By Tournament/EFL Cup/GW9/match_enrichment.csv,2025-2026,EFL Cup,9.0,gameweek,match_enrichment,563
data/2025-2026/By Tournament/EFL Cup/GW10/match_enrichment.csv,2025-2026,EFL Cup,10.0,gameweek,match_enrichment,215
data/2025-2026/By Tournament/EFL Cup/GW16/match_enrichment.csv,2025-2026,EFL Cup,16.0,gameweek,match_enrichment,339
data/2025-2026/By Tournament/EFL Cup/GW17/match_enrichment.csv,2025-2026,EFL Cup,17.0,gameweek,match_enrichment,203
data/2025-2026/By Tournament/EFL Cup/GW22/match_enrichment.csv,2025-2026,EFL Cup,22.0,gameweek,match_enrichment,273
data/2025-2026/By Tournament/EFL Cup/GW25/match_enrichment.csv,2025-2026,EFL Cup,25.0,gameweek,match_enrichment,273
data/2025-2026/By Tournament/EFL Cup/GW2/matches.csv,2025-2026,EFL Cup,2.0,gameweek,matches,3107
data/2025-2026/By Tournament/EFL Cup/GW3/matches.csv,2025-2026,EFL Cup,3.0,gameweek,matches,5976
data/2025-2026/By Tournament/EFL Cup/GW4/matches.csv,2025-2026,EFL Cup,4.0,gameweek,matches,3043
data/2025-2026/By Tournament/EFL Cup/GW5/matches.csv,2025-2026,EFL Cup,5.0,gameweek,matches,4821
data/2025-2026/By Tournament/EFL Cup/GW6/matches.csv,2025-2026,EFL Cup,6.0,gameweek,matches,5430
data/2025-2026/By Tournament/EFL Cup/GW9/matches.csv,2025-2026,EFL Cup,9.0,gameweek,matches,5462
data/2025-2026/By Tournament/EFL Cup/GW10/matches.csv,2025-2026,EFL Cup,10.0,gameweek,matches,2563
data/2025-2026/By Tournament/EFL Cup/GW16/matches.csv,2025-2026,EFL Cup,16.0,gameweek,matches,3702
data/2025-2026/By Tournament/EFL Cup/GW17/matches.csv,2025-2026,EFL Cup,17.0,gameweek,matches,2538
data/2025-2026/By Tournament/EFL Cup/GW22/matches.csv,2025-2026,EFL Cup,22.0,gameweek,matches,3133
data/2025-2026/By Tournament/EFL Cup/GW25/matches.csv,2025-2026,EFL Cup,25.0,gameweek,matches,3129
data/2025-2026/By Tournament/EFL Cup/GW32/matches.csv,2025-2026,EFL Cup,32.0,gameweek,matches,3018
data/2025-2026/By Tournament/EFL Cup/GW2/momentum.csv,2025-2026,EFL Cup,2.0,gameweek,momentum,8530
data/2025-2026/By Tournament/EFL Cup/GW3/momentum.csv,2025-2026,EFL Cup,3.0,gameweek,momentum,34498
data/2025-2026/By Tournament/EFL Cup/GW4/momentum.csv,2025-2026,EFL Cup,4.0,gameweek,momentum,8521
data/2025-2026/By Tournament/EFL Cup/GW5/momentum.csv,2025-2026,EFL Cup,5.0,gameweek,momentum,22446
data/2025-2026/By Tournament/EFL Cup/GW6/momentum.csv,2025-2026,EFL Cup,6.0,gameweek,momentum,28586
data/2025-2026/By Tournament/EFL Cup/GW9/momentum.csv,2025-2026,EFL Cup,9.0,gameweek,momentum,27745
data/2025-2026/By Tournament/EFL Cup/GW10/momentum.csv,2025-2026,EFL Cup,10.0,gameweek,momentum,5379
data/2025-2026/By Tournament/EFL Cup/GW16/momentum.csv,2025-2026,EFL Cup,16.0,gameweek,momentum,12964
data/2025-2026/By Tournament/EFL Cup/GW17/momentum.csv,2025-2026,EFL Cup,17.0,gameweek,momentum,4306
data/2025-2026/By Tournament/EFL Cup/GW22/momentum.csv,2025-2026,EFL Cup,22.0,gameweek,momentum,8780
data/2025-2026/By Tournament/EFL Cup/GW25/momentum.csv,2025-2026,EFL Cup,25.0,gameweek,momentum,8799
data/2025-2026/By Tournament/EFL Cup/GW2/player_gameweek_stats.csv,2025-2026,EFL Cup,2.0,gameweek,player_gameweek_stats,180361
data/2025-2026/By Tournament/EFL Cup/GW3/player_gameweek_stats.csv,2025-2026,EFL Cup,3.0,gameweek,player_gameweek_stats,186916
data/2025-2026/By Tournament/EFL Cup/GW4/player_gameweek_stats.csv,2025-2026,EFL Cup,4.0,gameweek,player_gameweek_stats,188028
data/2025-2026/By Tournament/EFL Cup/GW5/player_gameweek_stats.csv,2025-2026,EFL Cup,5.0,gameweek,player_gameweek_stats,189578
data/2025-2026/By Tournament/EFL Cup/GW6/player_gameweek_stats.csv,2025-2026,EFL Cup,6.0,gameweek,player_gameweek_stats,191567
